timestamp,open,high,low,close,volume
2024-01-01 00:55:00,94.8155,95.485,94.6025,95.2812,9370
2024-01-01 00:56:00,95.2812,95.3905,94.254,94.8616,1295
2024-01-01 00:57:00,94.8616,94.9885,94.5896,94.707,271
2024-01-01 00:58:00,94.707,95.3307,94.5901,94.8726,4163
2024-01-01 00:59:00,94.8726,95.4655,94.8274,95.3604,853
2024-01-01 01:00:00,95.3604,95.7372,94.7645,95.1208,7443
2024-01-01 01:01:00,95.1208,95.383,94.9761,95.0279,9517
2024-01-01 01:02:00,95.0279,95.148,93.8706,94.4748,2082
2024-01-01 01:03:00,94.4748,94.8366,93.3287,93.8767,443
2024-01-01 01:04:00,93.8767,94.4702,93.5405,94.2829,6737
2024-01-01 01:05:00,94.2829,94.9865,94.0772,94.9611,4462
2024-01-01 01:06:00,94.9611,94.9727,94.886,94.925,8530
2024-01-01 01:07:00,94.925,95.7397,94.7433,95.4268,9752
2024-01-01 01:08:00,95.4268,96.1974,95.0799,95.6076,6395
2024-01-01 01:09:00,95.6076,95.9763,95.0004,95.2851,2593
2024-01-01 01:10:00,95.2851,95.5862,95.1427,95.4658,7688
2024-01-01 01:11:00,95.4658,96.5886,95.3265,96.2348,6290
2024-01-01 01:12:00,96.2348,96.3808,95.9338,96.2169,789
2024-01-01 01:13:00,96.2169,97.0353,95.6414,96.9992,4607
2024-01-01 01:14:00,96.9992,97.452,95.2198,95.6893,9401
2024-01-01 01:15:00,95.6893,96.5816,95.566,96.1003,5568
2024-01-01 01:16:00,96.1003,96.1649,96.0141,96.1438,3096
2024-01-01 01:17:00,96.1438,96.3746,95.8393,95.9943,8656
2024-01-01 01:18:00,95.9943,96.1664,95.5262,96.0402,5397
2024-01-01 01:19:00,96.0402,96.5397,94.4459,95.0464,405
2024-01-01 01:20:00,95.0464,95.051,94.6502,94.9366,7322
2024-01-01 01:21:00,94.9366,95.6287,94.7429,95.1151,502
2024-01-01 01:22:00,95.1151,96.3248,94.8674,95.8541,4644
2024-01-01 01:23:00,95.8541,95.9375,95.3407,95.5949,6950
2024-01-01 01:24:00,95.5949,95.6071,95.0432,95.1907,7534
2024-01-01 01:25:00,95.1907,95.7838,94.7878,94.9398,3433
2024-01-01 01:26:00,94.9398,95.5365,94.8399,95.3975,7807
2024-01-01 01:27:00,95.3975,95.949,95.0373,95.5619,6960
2024-01-01 01:28:00,95.5619,95.6053,94.8344,95.297,3576
2024-01-01 01:29:00,95.297,95.9443,94.9103,95.5536,1801
2024-01-01 01:30:00,95.5536,96.1236,95.4249,95.6022,4440
2024-01-01 01:31:00,95.6022,96.1336,95.3337,96.0865,3075
2024-01-01 01:32:00,96.0865,96.1933,95.3846,95.7355,9345
2024-01-01 01:33:00,95.7355,96.0162,95.2489,95.5716,4687
2024-01-01 01:34:00,95.5716,95.9347,95.1397,95.3756,7303
2024-01-01 01:35:00,95.3756,95.4684,94.4333,94.6438,9928
2024-01-01 01:36:00,94.6438,94.8269,94.5796,94.7919,3184
2024-01-01 01:37:00,94.7919,94.962,94.5358,94.9224,2515
2024-01-01 01:38:00,94.9224,95.0913,94.8072,94.925,864
2024-01-01 01:39:00,94.925,95.1452,94.3464,94.8077,4129
2024-01-01 01:40:00,94.8077,95.0033,94.0032,94.1,800
2024-01-01 01:41:00,94.1,94.1669,93.8051,93.8897,4245
2024-01-01 01:42:00,93.8897,94.4186,93.566,93.7183,2712
2024-01-01 01:43:00,93.7183,93.8857,92.751,93.3172,7054
2024-01-01 01:44:00,93.3172,93.45,93.0459,93.2365,1890
2024-01-01 01:45:00,93.2365,93.7649,93.1994,93.4386,9380
2024-01-01 01:46:00,93.4386,94.6259,93.3416,94.3816,5063
2024-01-01 01:47:00,94.3816,94.7702,94.3436,94.4689,5411
2024-01-01 01:48:00,94.4689,94.8927,94.1549,94.5977,9876
2024-01-01 01:49:00,94.5977,94.7289,94.3353,94.5605,7416
2024-01-01 01:50:00,94.5605,94.7504,93.3584,93.6011,968
2024-01-01 01:51:00,93.6011,93.7892,93.5732,93.5878,5254
2024-01-01 01:52:00,93.5878,93.9145,92.9156,93.618,1176
2024-01-01 01:53:00,93.618,95.2235,93.4257,94.8496,9684
2024-01-01 01:54:00,94.8496,95.2884,94.624,94.7534,9160
2024-01-01 01:55:00,94.7534,95.2018,94.6386,94.9042,3700
2024-01-01 01:56:00,94.9042,94.9639,94.8314,94.8868,7680
2024-01-01 01:57:00,94.8868,94.9535,94.1261,94.3025,7618
2024-01-01 01:58:00,94.3025,94.9716,94.2455,94.8739,8623
2024-01-01 01:59:00,94.8739,95.5358,94.7839,95.2499,311
2024-01-01 02:00:00,95.2499,95.9526,95.2447,95.6454,5249
2024-01-01 02:01:00,95.6454,95.7404,94.8539,95.1907,6920
2024-01-01 02:02:00,95.1907,96.0922,94.7272,95.8921,4191
2024-01-01 02:03:00,95.8921,95.9331,95.1223,95.1912,3137
2024-01-01 02:04:00,95.1912,95.5164,95.0852,95.4846,2791
2024-01-01 02:05:00,95.4846,96.7775,95.086,96.5798,1734
2024-01-01 02:06:00,96.5798,96.7486,95.6032,96.0845,2067
2024-01-01 02:07:00,96.0845,96.2667,95.6772,95.8014,5867
2024-01-01 02:08:00,95.8014,95.9434,95.3907,95.8512,9967
2024-01-01 02:09:00,95.8512,96.0998,95.4167,95.5995,9943
2024-01-01 02:10:00,95.5995,95.6913,94.5338,94.8241,7198
2024-01-01 02:11:00,94.8241,95.0342,94.3967,94.8584,694
2024-01-01 02:12:00,94.8584,95.12,93.9361,94.3273,1596
2024-01-01 02:13:00,94.3273,94.603,94.3199,94.5641,2095
2024-01-01 02:14:00,94.5641,95.182,93.8515,94.1044,5434
2024-01-01 02:15:00,94.1044,95.1089,93.7823,94.8793,4576
2024-01-01 02:16:00,94.8793,95.2267,94.4429,94.4877,1243
2024-01-01 02:17:00,94.4877,94.8468,94.2458,94.3267,2046
2024-01-01 02:18:00,94.3267,94.825,93.9822,94.7334,5480
2024-01-01 02:19:00,94.7334,95.0322,94.1093,94.118,1420
2024-01-01 02:20:00,94.118,94.5153,94.0424,94.2317,3707
2024-01-01 02:21:00,94.2317,95.0444,93.9391,94.8853,6142
2024-01-01 02:22:00,94.8853,94.9436,93.8818,94.0816,3951
2024-01-01 02:23:00,94.0816,94.7323,93.9988,94.1739,1924
2024-01-01 02:24:00,94.1739,94.318,93.9655,94.3038,8922
2024-01-01 02:25:00,94.3038,95.173,93.7979,94.6947,7518
2024-01-01 02:26:00,94.6947,94.6983,94.0044,94.0763,7903
2024-01-01 02:27:00,94.0763,94.1279,93.4023,93.416,7221
2024-01-01 02:28:00,93.416,93.7089,93.3063,93.677,4643
2024-01-01 02:29:00,93.677,94.0577,93.6747,93.8255,3575
2024-01-01 02:30:00,93.8255,94.057,93.6227,93.9507,4234
2024-01-01 02:31:00,93.9507,94.3623,93.1039,94.124,7419
2024-01-01 02:32:00,94.124,94.3259,93.2813,93.7839,7003
2024-01-01 02:33:00,93.7839,94.0268,93.4454,93.9001,3784
2024-01-01 02:34:00,93.9001,94.6213,93.6314,94.0466,7807
2024-01-01 02:35:00,94.0466,94.2249,93.6045,93.6894,4930
2024-01-01 02:36:00,93.6894,94.6758,93.3525,94.6223,3875
2024-01-01 02:37:00,94.6223,95.3039,94.2768,94.8592,116
2024-01-01 02:38:00,94.8592,95.1986,94.0016,94.2636,1645
2024-01-01 02:39:00,94.2636,94.7288,94.1535,94.5919,4189
2024-01-01 02:40:00,94.5919,94.6843,94.0162,94.1045,3340
2024-01-01 02:41:00,94.1045,95.0234,93.9313,94.4981,471
2024-01-01 02:42:00,94.4981,95.125,94.489,95.0774,8447
2024-01-01 02:43:00,95.0774,95.3543,94.5108,94.667,4978
2024-01-01 02:44:00,94.667,95.6196,94.5037,95.1487,8408
2024-01-01 02:45:00,95.1487,95.7139,95.0664,95.3551,7493
2024-01-01 02:46:00,95.3551,96.0858,94.85,95.7661,9488
2024-01-01 02:47:00,95.7661,96.7383,95.7189,96.7145,7424
2024-01-01 02:48:00,96.7145,96.9185,96.0926,96.5918,211
2024-01-01 02:49:00,96.5918,96.7051,95.9449,96.215,5526
2024-01-01 02:50:00,96.215,96.6709,95.5686,95.7702,9848
2024-01-01 02:51:00,95.7702,95.9794,95.258,95.3623,3207
2024-01-01 02:52:00,95.3623,95.4596,95.0684,95.3237,4381
2024-01-01 02:53:00,95.3237,95.8732,94.9549,95.4943,1818
2024-01-01 02:54:00,95.4943,95.9526,95.4058,95.6327,7254
2024-01-01 02:55:00,95.6327,96.3991,95.5211,96.0463,2982
2024-01-01 02:56:00,96.0463,96.3499,95.9433,96.0528,8712
2024-01-01 02:57:00,96.0528,96.9109,95.8022,96.7795,4723
2024-01-01 02:58:00,96.7795,97.2392,96.521,96.6472,4622
2024-01-01 02:59:00,96.6472,98.067,96.2835,98.0073,3988
2024-01-01 03:00:00,98.0073,98.4023,97.8968,98.3201,6934
2024-01-01 03:01:00,98.3201,99.0932,97.8392,97.8915,9531
2024-01-01 03:02:00,97.8915,98.0706,96.7555,97.3561,6570
2024-01-01 03:03:00,97.3561,97.6223,96.9429,97.5973,3812
2024-01-01 03:04:00,97.5973,97.8599,97.0237,97.4856,5558
2024-01-01 03:05:00,97.4856,98.3583,97.3243,97.8426,6487
2024-01-01 03:06:00,97.8426,98.3667,97.3609,98.0792,4722
2024-01-01 03:07:00,98.0792,98.2808,97.6985,98.0428,7095
2024-01-01 03:08:00,98.0428,98.4998,97.46,97.6194,9154
2024-01-01 03:09:00,97.6194,98.0166,96.7744,96.862,870
2024-01-01 03:10:00,96.862,97.2382,96.5255,96.6387,3218
2024-01-01 03:11:00,96.6387,97.3142,96.3579,97.0669,810
2024-01-01 03:12:00,97.0669,97.4217,96.6514,97.174,1375
2024-01-01 03:13:00,97.174,97.3288,96.426,96.5511,1536
2024-01-01 03:14:00,96.5511,96.711,96.3809,96.6377,7793
2024-01-01 03:15:00,96.6377,97.2733,95.4215,96.8304,9405
2024-01-01 03:16:00,96.8304,96.9242,96.2163,96.3884,3334
2024-01-01 03:17:00,96.3884,96.9559,96.3691,96.4653,753
2024-01-01 03:18:00,96.4653,96.5854,95.867,96.4944,9680
2024-01-01 03:19:00,96.4944,96.5632,95.3208,95.9229,5335
2024-01-01 03:20:00,95.9229,96.343,95.6562,96.1018,5460
2024-01-01 03:21:00,96.1018,96.6967,95.8414,96.3822,4211
2024-01-01 03:22:00,96.3822,97.0392,96.1464,96.9237,2526
2024-01-01 03:23:00,96.9237,97.5948,96.5637,97.4506,6910
2024-01-01 03:24:00,97.4506,97.6196,96.7093,96.7618,9090
2024-01-01 03:25:00,96.7618,96.7903,96.1763,96.2929,2111
2024-01-01 03:26:00,96.2929,96.7707,96.097,96.5504,6329
2024-01-01 03:27:00,96.5504,97.007,96.2308,96.8073,4097
2024-01-01 03:28:00,96.8073,97.544,96.5633,97.0648,8890
2024-01-01 03:29:00,97.0648,99.5039,96.9473,98.9912,8202
2024-01-01 03:30:00,98.9912,99.6735,98.2951,99.2766,4483
2024-01-01 03:31:00,99.2766,100.5495,98.7697,99.8444,235
2024-01-01 03:32:00,99.8444,100.3977,99.699,100.3214,2990
2024-01-01 03:33:00,100.3214,100.7782,100.081,100.6471,4671
2024-01-01 03:34:00,100.6471,101.3933,100.352,100.4895,4227
2024-01-01 03:35:00,100.4895,100.8747,100.0922,100.8689,5966
2024-01-01 03:36:00,100.8689,101.0265,99.7834,100.4825,572
2024-01-01 03:37:00,100.4825,100.7983,99.8112,100.3641,178
2024-01-01 03:38:00,100.3641,100.554,100.0913,100.1214,5485
2024-01-01 03:39:00,100.1214,100.5636,100.0651,100.1624,927
2024-01-01 03:40:00,100.1624,101.6837,100.0025,101.3197,2527
2024-01-01 03:41:00,101.3197,101.6101,99.8204,100.3861,5940
2024-01-01 03:42:00,100.3861,100.9993,100.262,100.7292,4452
2024-01-01 03:43:00,100.7292,101.0925,99.8298,99.9228,7604
2024-01-01 03:44:00,99.9228,100.4816,99.3628,99.6869,7904
2024-01-01 03:45:00,99.6869,100.3788,99.4988,100.2314,2156
2024-01-01 03:46:00,100.2314,100.5179,99.9409,100.2635,2142
2024-01-01 03:47:00,100.2635,100.4722,99.7075,99.7246,4588
2024-01-01 03:48:00,99.7246,100.0777,98.9732,99.367,2696
2024-01-01 03:49:00,99.367,100.1473,99.2525,99.7068,9274
2024-01-01 03:50:00,99.7068,99.8389,98.7308,99.3416,5367
2024-01-01 03:51:00,99.3416,99.9075,98.6002,99.4498,3626
2024-01-01 03:52:00,99.4498,99.5625,99.2208,99.4726,5618
2024-01-01 03:53:00,99.4726,99.7994,98.6832,99.1468,3578
2024-01-01 03:54:00,99.1468,100.4526,98.9585,100.2188,5958
2024-01-01 03:55:00,100.2188,100.6416,100.0051,100.5357,6062
2024-01-01 03:56:00,100.5357,100.6663,99.1287,99.5232,8858
2024-01-01 03:57:00,99.5232,99.6335,99.1882,99.6164,2087
2024-01-01 03:58:00,99.6164,99.7667,99.0862,99.2855,7590
2024-01-01 03:59:00,99.2855,99.7852,98.9029,99.7117,4357
2024-01-01 04:00:00,99.7117,100.4901,99.2875,99.3155,568
2024-01-01 04:01:00,99.3155,99.4982,99.1493,99.2581,8828
2024-01-01 04:02:00,99.2581,99.8109,98.9481,99.5106,6175
2024-01-01 04:03:00,99.5106,100.4868,99.3356,99.9435,9142
2024-01-01 04:04:00,99.9435,100.4053,99.215,99.3433,4036
2024-01-01 04:05:00,99.3433,99.4026,98.4196,99.1761,9973
2024-01-01 04:06:00,99.1761,99.3608,98.8641,98.9386,5285
2024-01-01 04:07:00,98.9386,99.5209,98.5842,98.6119,6606
2024-01-01 04:08:00,98.6119,99.9647,98.4898,99.4946,8883
2024-01-01 04:09:00,99.4946,100.0758,99.1975,99.6971,7422
2024-01-01 04:10:00,99.6971,99.9251,98.8537,99.0667,9832
2024-01-01 04:11:00,99.0667,99.9172,98.9051,99.5256,6768
2024-01-01 04:12:00,99.5256,101.1042,99.3772,100.5867,3775
2024-01-01 04:13:00,100.5867,101.2614,100.5038,101.1029,3279
2024-01-01 04:14:00,101.1029,101.169,100.0335,100.3433,4515
2024-01-01 04:15:00,100.3433,100.467,99.6646,100.1011,4948
2024-01-01 04:16:00,100.1011,100.7722,99.7,100.7346,6031
2024-01-01 04:17:00,100.7346,100.9493,100.0935,100.3808,6714
2024-01-01 04:18:00,100.3808,100.8178,100.2899,100.6027,1033
2024-01-01 04:19:00,100.6027,101.092,100.4287,100.99,6150
2024-01-01 04:20:00,100.99,101.1357,100.3365,100.5265,9125
2024-01-01 04:21:00,100.5265,100.7242,100.147,100.4968,3842
2024-01-01 04:22:00,100.4968,100.736,98.5538,98.8761,3283
2024-01-01 04:23:00,98.8761,99.4488,97.9024,98.3639,8403
2024-01-01 04:24:00,98.3639,98.5358,98.0809,98.2376,264
2024-01-01 04:25:00,98.2376,98.3486,97.4548,97.6138,2385
2024-01-01 04:26:00,97.6138,98.8474,97.5501,98.43,2765
2024-01-01 04:27:00,98.43,98.6077,97.5999,97.7149,4392
2024-01-01 04:28:00,97.7149,97.7744,97.4541,97.4949,1788
2024-01-01 04:29:00,97.4949,97.6302,97.2519,97.5602,7924
2024-01-01 04:30:00,97.5602,98.3801,97.3353,98.2809,4770
2024-01-01 04:31:00,98.2809,98.4523,97.2731,97.5629,2466
2024-01-01 04:32:00,97.5629,98.1986,97.3884,98.1445,466
2024-01-01 04:33:00,98.1445,98.2471,98.0005,98.1496,6706
2024-01-01 04:34:00,98.1496,98.2781,97.2566,97.6589,2417
2024-01-01 04:35:00,97.6589,98.243,97.4858,97.8899,475
2024-01-01 04:36:00,97.8899,98.3218,97.7618,97.9895,549
2024-01-01 04:37:00,97.9895,98.108,97.5966,97.6894,7546
2024-01-01 04:38:00,97.6894,98.0062,97.3723,97.7243,8439
2024-01-01 04:39:00,97.7243,98.1686,96.7476,97.5316,6813
2024-01-01 04:40:00,97.5316,97.925,97.403,97.5884,542
2024-01-01 04:41:00,97.5884,98.0163,97.1877,97.9194,3095
2024-01-01 04:42:00,97.9194,99.1642,97.9045,98.7124,5866
2024-01-01 04:43:00,98.7124,99.3138,97.852,98.0935,9915
2024-01-01 04:44:00,98.0935,99.7952,98.0905,99.16,7920
2024-01-01 04:45:00,99.16,99.377,98.074,98.184,6779
2024-01-01 04:46:00,98.184,98.2862,97.4851,98.1081,3808
2024-01-01 04:47:00,98.1081,98.9083,97.9011,98.4023,6831
2024-01-01 04:48:00,98.4023,98.8087,98.1773,98.5428,475
2024-01-01 04:49:00,98.5428,98.9289,98.097,98.2314,8595
2024-01-01 04:50:00,98.2314,98.5207,98.0368,98.1273,1310
2024-01-01 04:51:00,98.1273,98.3184,97.7383,97.8808,5065
2024-01-01 04:52:00,97.8808,97.9725,97.5247,97.5862,3559
2024-01-01 04:53:00,97.5862,98.0962,97.4434,98.011,6754
2024-01-01 04:54:00,98.011,98.6656,97.9488,98.1895,6460
2024-01-01 04:55:00,98.1895,98.424,97.8066,97.843,618
2024-01-01 04:56:00,97.843,98.908,97.5373,98.2928,5544
2024-01-01 04:57:00,98.2928,98.5633,97.8861,98.4465,9986
2024-01-01 04:58:00,98.4465,99.105,98.2669,98.8529,600
2024-01-01 04:59:00,98.8529,99.3756,98.4508,99.1677,5643
2024-01-01 05:00:00,99.1677,99.2546,98.5512,98.7532,5835
2024-01-01 05:01:00,98.7532,99.0181,98.3182,98.4731,4263
2024-01-01 05:02:00,98.4731,99.0341,98.3955,98.8468,6018
2024-01-01 05:03:00,98.8468,99.2913,98.5925,99.152,2334
2024-01-01 05:04:00,99.152,99.7457,98.5335,99.1415,1474
2024-01-01 05:05:00,99.1415,99.7632,98.7722,99.2002,9645
2024-01-01 05:06:00,99.2002,100.0776,98.8621,99.839,7714
2024-01-01 05:07:00,99.839,100.1552,99.4255,99.5432,9460
2024-01-01 05:08:00,99.5432,99.8653,99.2093,99.8168,3255
2024-01-01 05:09:00,99.8168,100.3442,99.6403,99.7157,9568
2024-01-01 05:10:00,99.7157,100.2877,99.1836,99.6068,6816
2024-01-01 05:11:00,99.6068,100.6319,99.4175,100.1562,3054
2024-01-01 05:12:00,100.1562,100.6826,100.1063,100.5689,5116
2024-01-01 05:13:00,100.5689,101.2662,100.5386,100.9757,2086
2024-01-01 05:14:00,100.9757,101.8618,100.756,101.6284,6411
2024-01-01 05:15:00,101.6284,101.676,101.4055,101.6389,1605
2024-01-01 05:16:00,101.6389,102.4172,101.6002,101.9799,3577
2024-01-01 05:17:00,101.9799,102.1396,101.6384,101.8248,9964
2024-01-01 05:18:00,101.8248,102.2345,101.626,101.9869,4368
2024-01-01 05:19:00,101.9869,102.4169,101.3639,101.9218,5858
2024-01-01 05:20:00,101.9218,102.154,101.645,101.9703,2655
2024-01-01 05:21:00,101.9703,102.2898,101.8857,102.2679,4821
2024-01-01 05:22:00,102.2679,102.9059,101.8493,101.8587,2020
2024-01-01 05:23:00,101.8587,102.9256,101.8138,102.9049,3183
2024-01-01 05:24:00,102.9049,102.9613,102.0564,102.4019,2341
2024-01-01 05:25:00,102.4019,102.5635,101.4513,101.7948,1038
2024-01-01 05:26:00,101.7948,102.89,101.6884,102.3739,4099
2024-01-01 05:27:00,102.3739,103.1006,102.1533,102.7697,6050
2024-01-01 05:28:00,102.7697,103.3596,102.4069,103.0818,7114
2024-01-01 05:29:00,103.0818,103.4826,102.9291,103.396,7066
2024-01-01 05:30:00,103.396,103.8784,102.9035,103.3898,5191
2024-01-01 05:31:00,103.3898,103.4425,102.6338,102.9412,1661
2024-01-01 05:32:00,102.9412,103.1699,102.7531,102.9791,3756
2024-01-01 05:33:00,102.9791,103.2618,102.141,102.6405,5083
2024-01-01 05:34:00,102.6405,103.2492,102.3918,103.1281,5045
2024-01-01 05:35:00,103.1281,103.1683,102.8428,103.0546,9750
2024-01-01 05:36:00,103.0546,103.3028,102.6281,102.6418,2263
2024-01-01 05:37:00,102.6418,102.7041,102.0771,102.4811,5548
2024-01-01 05:38:00,102.4811,102.7237,102.4679,102.6876,9194
2024-01-01 05:39:00,102.6876,103.2878,102.1952,102.4057,6501
2024-01-01 05:40:00,102.4057,102.4365,101.7717,101.9946,2121
2024-01-01 05:41:00,101.9946,102.2858,101.8754,102.1165,9862
2024-01-01 05:42:00,102.1165,102.5956,101.9839,102.2389,6268
2024-01-01 05:43:00,102.2389,102.4539,101.8994,101.9855,3645
2024-01-01 05:44:00,101.9855,102.2876,101.2328,101.7499,5407
2024-01-01 05:45:00,101.7499,102.4062,101.5513,101.866,7559
2024-01-01 05:46:00,101.866,101.9276,100.7965,101.1419,2957
2024-01-01 05:47:00,101.1419,101.1483,100.433,100.4382,8391
2024-01-01 05:48:00,100.4382,100.6731,99.9083,100.079,2837
2024-01-01 05:49:00,100.079,100.0944,99.7295,99.9723,3053
2024-01-01 05:50:00,99.9723,100.3291,99.7484,100.1277,4782
2024-01-01 05:51:00,100.1277,101.5384,99.8007,100.8654,9147
2024-01-01 05:52:00,100.8654,101.7583,100.8349,101.2942,9678
2024-01-01 05:53:00,101.2942,101.9783,100.9941,101.2142,6823
2024-01-01 05:54:00,101.2142,101.5411,100.9824,101.2047,1348
2024-01-01 05:55:00,101.2047,101.2999,100.4624,100.7035,6544
2024-01-01 05:56:00,100.7035,100.8445,100.6632,100.6942,1717
2024-01-01 05:57:00,100.6942,100.9003,100.3554,100.5499,5350
2024-01-01 05:58:00,100.5499,100.7711,100.531,100.7112,8875
2024-01-01 05:59:00,100.7112,100.824,100.1293,100.2976,1867
2024-01-01 06:00:00,100.2976,100.8978,100.2858,100.5573,9290
2024-01-01 06:01:00,100.5573,101.4998,100.3697,101.3237,6437
2024-01-01 06:02:00,101.3237,101.3788,101.0542,101.2693,7509
2024-01-01 06:03:00,101.2693,102.0001,100.8117,101.4701,230
2024-01-01 06:04:00,101.4701,102.0385,101.2834,101.8152,2311
2024-01-01 06:05:00,101.8152,102.1172,101.5192,101.6146,6376
2024-01-01 06:06:00,101.6146,102.2415,101.4915,101.7267,137
2024-01-01 06:07:00,101.7267,101.7978,101.546,101.733,573
2024-01-01 06:08:00,101.733,101.8729,101.3502,101.7818,2714
2024-01-01 06:09:00,101.7818,102.0736,101.384,101.3953,9703
2024-01-01 06:10:00,101.3953,101.4269,101.0334,101.4075,6536
2024-01-01 06:11:00,101.4075,101.7136,101.2937,101.6565,2176
2024-01-01 06:12:00,101.6565,102.7113,101.5137,102.3821,6156
2024-01-01 06:13:00,102.3821,103.4559,101.9603,102.8617,3677
2024-01-01 06:14:00,102.8617,104.1807,102.85,103.9383,8014
2024-01-01 06:15:00,103.9383,104.2465,103.3603,103.5547,9920
2024-01-01 06:16:00,103.5547,104.2111,103.2759,103.9908,2154
2024-01-01 06:17:00,103.9908,104.1602,103.9894,104.0825,2902
2024-01-01 06:18:00,104.0825,105.1852,103.7417,105.1774,8413
2024-01-01 06:19:00,105.1774,105.3755,104.6825,104.7732,8732
2024-01-01 06:20:00,104.7732,105.0642,104.2048,104.3534,1461
2024-01-01 06:21:00,104.3534,104.4404,103.8414,104.0537,2164
2024-01-01 06:22:00,104.0537,104.6827,102.9363,102.9917,5716
2024-01-01 06:23:00,102.9917,103.1887,102.5922,102.7289,9868
2024-01-01 06:24:00,102.7289,102.8082,102.3302,102.3493,6343
2024-01-01 06:25:00,102.3493,102.5686,102.2902,102.4245,8430
2024-01-01 06:26:00,102.4245,102.6841,102.2121,102.5954,1415
2024-01-01 06:27:00,102.5954,103.8705,102.3923,103.5335,4810
2024-01-01 06:28:00,103.5335,104.3338,103.1783,104.0087,6759
2024-01-01 06:29:00,104.0087,104.4001,103.6797,103.7202,5720
2024-01-01 06:30:00,103.7202,103.8339,102.8074,103.271,5719
2024-01-01 06:31:00,103.271,103.6945,102.8887,103.517,7277
2024-01-01 06:32:00,103.517,103.9027,102.3801,102.8569,5497
